R1,R2,R3,R4,R5,R6,R7,R8,I1,I2,I3,I4,I5,I6,I7,I8,A1,A2,A3,A4,A5,A6,A7,A8,S1,S2,S3,S4,S5,S6,S7,S8,E1,E2,E3,E4,E5,E6,E7,E8,C1,C2,C3,C4,C5,C6,C7,C8,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,uniqueNetworkLocation,country,source,major,,,,,,,,
1,1,1,1,1,1,1,1,4,4,3,4,3,5,3,1,3,5,5,5,4,4,2,5,5,5,4,3,5,5,4,5,2,2,5,3,2,3,3,2,1,1,1,2,1,3,1,1,2,172,141,7,3,7,6,7,7,7,1,7,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,2,2,1,14,1,2,1,5,2,1,2,1,SG,1,,,,,,,,,
3,1,1,1,1,1,1,2,2,4,4,3,4,3,1,1,1,5,3,1,5,3,1,3,2,3,3,4,5,5,3,5,1,3,5,5,5,5,5,2,2,2,4,5,2,2,3,2,30,329,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,15,2,10,5,1,2,1,7,1,MY,0,,,,,,,,,
2,1,3,3,1,1,2,1,1,1,3,3,3,1,4,1,3,5,3,2,2,4,4,4,5,3,1,3,4,1,3,1,4,4,4,1,5,4,3,5,1,2,1,1,3,4,4,3,19,324,282,6,3,7,2,7,3,6,5,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,1,2,25,1,3,2,1,2,1,1,1,MM,0,Physics,,,,,,,,
4,4,4,4,1,3,3,4,4,4,5,4,4,2,3,4,3,5,4,2,3,3,3,4,5,5,1,4,4,4,4,4,1,2,4,3,5,4,2,4,2,3,2,1,4,2,4,3,64,350,251,5,5,7,6,7,6,7,4,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,2,30,1,8,1,1,1,2,2,1,IN,2,Management,,,,,,,,
4,2,3,4,2,3,4,2,2,2,2,2,2,2,2,2,3,4,3,3,3,4,2,3,4,3,3,4,3,3,3,3,4,4,4,2,4,3,3,4,4,4,4,3,4,4,3,4,25,333,89,5,5,3,3,5,4,6,6,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,1,1,21,1,3,1,1,2,1,3,1,MY,1,Electrical,engineering,,,,,,,
1,3,1,2,1,2,2,1,4,1,1,3,1,1,2,1,3,5,4,4,5,4,3,4,5,3,3,2,3,3,4,4,5,4,4,5,4,4,4,0,3,3,4,4,3,3,3,3,4,201,176,2,6,6,6,6,5,4,3,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,20,2,10,1,1,2,1,3,1,MY,0,business,,,,,,,,
1,3,1,2,1,3,1,3,5,3,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,5,4,4,4,1,2,3,2,2,3,3,2,3,2,4,1,1,1,1,1,2,2,2,62,137,144,2,3,5,6,7,4,7,5,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,4,2,2,1,34,1,1,1,4,2,2,3,1,US,1,Acupuncture,&,Oriental,Medicine,,,,,
3,3,3,3,3,3,3,2,4,3,3,4,4,3,2,3,1,4,3,5,4,4,2,3,4,3,1,3,3,0,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,314,247,4,4,4,4,4,4,4,4,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,1,2,18,1,10,1,5,2,1,0,1,MY,0,pharmaceutical,,,,,,,,
2,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,2,5,4,4,5,4,4,4,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,113,117,3,3,5,6,5,7,7,4,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,17,1,4,2,4,2,1,2,1,IT,0,,,,,,,,,
1,1,4,2,2,2,4,2,5,5,5,2,2,2,4,2,4,2,4,1,2,2,4,2,2,4,4,4,4,4,4,4,2,5,2,4,4,2,2,4,1,5,4,4,1,4,5,4,8,545,200,3,6,3,6,3,6,6,6,6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,1,2,23,1,2,1,4,2,1,2,1,PL,2,,,,,,,,,
1,1,1,1,1,1,1,1,5,5,5,5,5,1,5,1,1,4,5,5,5,4,1,5,5,3,5,1,5,4,5,4,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,103,211,1,2,3,7,5,7,5,3,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,17,3,1,2,4,2,1,5,1,CA,2,,,,,,,,,
3,3,2,2,3,3,3,4,2,3,2,1,2,2,2,2,3,3,4,4,4,3,1,4,3,4,1,3,2,3,3,3,2,3,2,2,2,2,1,2,2,4,3,3,4,4,2,5,40,375,368,4,2,5,4,5,6,5,2,4,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,17,1,10,1,1,2,1,3,1,MY,0,,,,,,,,,
4,1,1,5,1,4,4,1,4,1,3,5,5,3,4,4,3,1,4,4,1,4,1,1,2,4,1,2,1,1,1,1,1,1,2,2,3,2,2,2,2,1,5,3,5,5,1,2,26,209,173,3,1,7,1,6,4,3,1,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,3,1,2,44,2,2,1,1,1,2,4,1,SG,0,computer,science,,,,,,,
3,1,1,4,1,1,1,1,5,4,5,5,5,4,5,5,5,5,4,4,5,5,4,4,2,5,5,4,5,4,5,4,3,2,5,4,4,4,4,3,2,2,5,3,4,3,4,2,6,188,143,6,5,6,7,4,5,6,3,4,3,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,1,13,1,10,1,1,2,1,2,2,US,1,,,,,,,,,
1,1,1,1,2,2,2,2,4,4,4,5,5,3,5,4,4,3,3,3,4,4,3,3,4,5,5,4,5,4,5,5,3,4,3,2,3,3,3,4,2,3,2,3,4,3,3,3,91,264,133,3,2,6,5,5,5,6,4,5,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,18,1,5,1,4,2,1,3,2,US,0,,,,,,,,,
1,1,2,1,1,1,1,1,5,4,4,5,3,4,4,2,1,1,1,1,1,3,5,1,4,4,3,5,4,3,1,4,3,2,3,1,5,2,3,3,1,1,1,2,2,1,1,1,86,189,198,5,5,7,4,6,3,5,2,7,4,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,2,2,1,1,18,1,6,1,4,2,1,3,2,US,0,,,,,,,,,
1,1,3,3,1,1,1,1,3,3,2,3,1,4,3,3,1,1,2,3,1,4,1,1,4,3,2,4,4,1,1,1,4,1,3,1,4,4,4,3,1,1,2,4,2,2,1,2,80,727,4,5,5,6,1,7,4,6,5,7,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,18,1,0,1,1,2,1,2,2,US,0,,,,,,,,,
2,1,1,2,1,2,2,2,1,2,2,3,3,2,3,2,2,2,1,4,2,2,2,2,3,3,2,2,4,3,2,1,4,4,5,1,5,4,4,2,5,2,4,4,5,5,5,3,60,200,108,6,5,6,5,3,4,5,3,6,6,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,17,1,6,3,3,2,1,2,2,US,0,,,,,,,,,
1,1,1,1,1,1,1,1,1,3,5,2,4,3,3,5,1,1,1,3,1,3,3,1,4,1,5,3,5,5,5,1,3,3,5,3,3,5,3,4,3,2,1,1,1,1,2,1,15,286,186,7,3,5,6,7,1,7,2,5,2,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,2,2,1,17,1,1,1,4,2,1,2,2,US,0,,,,,,,,,
2,5,3,3,3,5,5,4,4,5,5,2,2,5,1,1,3,2,4,1,1,3,4,3,2,5,4,3,4,5,5,5,3,3,4,4,3,3,4,4,1,4,1,1,1,2,1,2,4,205,130,6,1,5,1,7,2,5,4,7,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,17,1,4,1,4,2,1,7,2,US,0,,,,,,,,,
3,1,1,4,1,1,1,1,5,5,5,5,5,5,5,5,1,1,3,1,2,4,2,4,2,5,4,4,3,4,4,4,4,2,3,3,3,3,3,3,3,2,2,3,2,4,2,1,13,244,176,6,3,7,1,7,2,6,1,7,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,2,18,1,8,1,1,2,1,2,2,US,0,biology,,,,,,,,
2,1,1,1,1,1,1,1,5,4,4,5,4,5,4,3,2,3,1,2,1,3,3,2,3,3,4,4,5,3,3,3,1,1,1,1,2,3,1,2,1,1,1,1,1,3,1,1,7,171,175,6,7,3,4,6,4,2,5,6,6,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,3,2,1,17,1,7,1,4,2,1,2,2,US,0,,,,,,,,,
3,2,1,1,1,2,2,3,1,3,2,1,2,3,1,1,1,1,3,2,1,2,5,4,5,5,5,5,5,5,4,5,3,3,3,2,4,3,5,3,1,2,2,2,2,2,2,2,5,191,143,6,3,7,5,6,1,6,1,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,17,1,4,1,4,2,1,3,2,US,0,psychology,,,,,,,,
4,3,5,5,4,5,3,4,5,3,4,4,4,4,4,5,2,1,2,2,2,2,3,1,3,3,2,4,2,1,1,2,4,4,4,1,5,4,4,3,4,4,4,4,5,4,4,4,2,162,182,6,4,7,1,7,5,6,3,7,4,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2,2,1,1,17,2,4,1,4,2,1,2,2,US,0,,,,,,,,,
1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,3,5,3,2,3,2,1,3,1,4,1,3,3,2,4,1,1,1,1,1,1,2,1,1,22,120,124,6,5,5,2,4,2,6,1,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,18,1,4,1,4,2,1,5,2,US,0,,,,,,,,,
3,4,1,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,5,2,3,4,3,1,1,3,5,5,5,3,5,5,5,5,5,4,2,2,1,1,3,3,2,201,128,6,5,7,2,4,1,2,5,7,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,1,17,1,6,1,4,2,1,2,2,US,0,,,,,,,,,
1,4,4,5,1,3,2,2,3,2,2,1,1,3,3,3,3,3,2,1,4,2,4,4,2,4,3,2,3,3,4,4,4,2,4,3,3,3,3,3,2,3,4,3,2,2,2,3,15,50,103,2,1,2,4,5,3,2,4,3,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,1,29,1,6,1,4,1,1,1,2,US,1,Agricultural,Education,,,,,,,
5,1,1,5,3,3,4,1,3,1,1,5,3,1,1,1,3,3,1,3,3,5,1,3,4,3,5,3,5,3,4,5,4,4,5,5,5,5,3,5,5,5,5,5,3,5,5,5,10,194,158,6,6,5,7,5,1,5,7,2,7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,46,1,2,1,4,2,2,5,1,US,0,,,,,,,,,
2,3,1,2,1,3,2,4,3,2,3,2,2,1,2,1,5,4,4,3,4,5,1,4,5,4,4,2,4,1,4,2,1,1,3,1,4,2,4,3,1,2,1,1,2,2,1,1,21,182,146,6,3,7,2,5,1,6,2,7,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,43,1,6,1,4,2,2,8,2,US,2,Psychology,,,,,,,,
1,1,1,0,1,1,1,1,5,5,5,3,3,3,3,3,3,3,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,14,345,225,6,3,4,5,6,5,6,4,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,1,2,19,2,4,2,4,2,1,3,1,TW,0,business,school,with,chinese,language,,,,
5,3,2,5,4,5,4,4,3,3,3,2,2,3,3,4,1,1,5,1,4,5,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,2,1,5,5,5,5,5,5,3,5,3,216,155,3,1,7,4,1,7,3,1,7,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,56,1,2,1,4,2,2,3,1,US,2,,,,,,,,,
2,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,3,3,1,2,1,3,3,3,4,4,4,3,4,4,4,3,2,3,2,3,2,2,1,1,1,2,1,2,1,1,1,1,22,161,201,5,6,6,7,6,6,6,5,2,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,15,1,0,0,4,2,1,1,1,US,1,,,,,,,,,
3,4,5,4,4,4,4,4,3,4,4,2,3,4,2,2,1,1,2,3,2,3,5,2,4,3,5,5,5,3,2,3,2,2,3,2,2,4,4,5,2,3,3,2,3,1,1,3,3,315,311,5,3,6,3,5,5,6,5,3,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,24,2,4,5,4,2,1,2,1,US,1,,,,,,,,,
1,1,1,1,1,2,1,1,4,1,3,3,3,2,3,2,2,2,2,1,2,2,3,1,5,2,2,3,2,2,1,1,2,1,3,1,5,3,1,1,1,1,1,1,4,2,1,1,10,182,138,2,5,5,3,2,7,2,1,7,6,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,1,1,27,1,6,1,4,2,2,2,1,US,1,communication,,,,,,,,
3,3,2,5,4,4,4,3,5,4,5,4,5,5,5,5,2,1,4,3,2,5,1,4,1,3,1,2,1,2,3,1,1,1,2,1,1,1,1,1,3,3,4,3,5,4,1,4,18,341,100,1,3,6,5,6,7,4,6,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,2,1,33,3,2,2,4,2,2,3,1,US,2,Forensic,biology,,,,,,,
1,1,1,1,1,1,1,1,5,3,4,4,4,4,4,2,2,3,1,1,5,1,1,1,4,2,4,1,4,4,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,334,169,3,5,6,5,7,5,5,2,6,3,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,19,1,2,5,4,2,1,3,1,US,1,nursing,,,,,,,,
2,2,2,2,1,2,2,2,5,5,4,5,5,4,4,2,4,4,2,3,3,4,3,2,5,4,5,3,5,2,4,3,3,3,4,3,4,3,3,2,3,2,2,4,3,3,2,2,2921,167,159,6,6,6,2,6,4,3,1,6,3,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4,1,1,1,31,1,6,1,4,1,2,6,1,CA,0,Psychology,,,,,,,,
5,3,3,4,3,2,4,2,2,2,2,4,4,2,4,2,1,2,1,2,1,2,4,2,1,2,2,2,1,2,2,2,2,3,3,2,4,2,3,2,4,4,4,3,4,4,4,3,7,228,152,2,5,6,2,6,6,2,3,7,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,16,1,2,1,4,2,1,2,1,US,0,,,,,,,,,
1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,5,5,1,5,1,3,5,5,3,5,5,5,5,3,1,5,3,5,5,5,5,1,1,5,1,1,3,1,1,3,128,122,4,5,6,6,6,5,7,5,5,5,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,3,2,1,15,1,4,2,3,2,1,3,1,US,0,,,,,,,,,
4,3,3,4,3,2,3,2,4,1,2,3,2,2,2,4,4,3,4,3,2,4,2,2,2,5,4,3,3,4,4,4,4,3,4,4,4,4,2,4,4,4,5,5,4,4,3,4,15,512,255,5,4,3,2,6,4,5,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,20,1,4,1,1,2,1,2,2,US,0,healthcare,management,,,,,,,
3,4,3,3,3,4,4,3,4,4,4,3,4,4,4,1,1,2,2,3,1,2,4,1,5,4,4,4,5,3,4,5,3,4,3,4,4,4,2,4,3,3,3,3,4,4,3,3,80,366,249,7,5,6,4,6,3,4,1,5,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,18,1,7,1,4,2,1,4,2,US,0,,,,,,,,,
3,3,3,2,2,2,3,4,5,5,4,4,4,5,5,3,4,5,5,5,5,4,4,4,1,3,2,3,5,5,3,5,3,3,2,4,4,5,1,4,2,4,3,4,2,3,1,2,19,359,997,6,4,7,6,3,6,7,1,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,20,0,10,1,1,2,1,2,1,MY,0,civil,engineering,,,,,,,
1,1,1,1,1,1,1,1,4,2,1,3,3,1,3,1,2,3,3,5,2,5,1,3,5,3,4,1,4,5,4,4,1,1,2,1,1,2,3,3,1,1,1,1,1,1,1,1,21,226,227,6,2,6,2,6,1,6,1,6,3,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,2,20,1,1,2,4,1,1,2,1,HR,0,Psychology,,,,,,,,
3,4,4,5,3,3,5,4,5,5,4,5,5,5,5,5,3,3,2,4,5,5,2,5,1,5,1,4,1,2,4,1,1,1,3,2,3,1,1,1,5,4,4,5,4,5,5,5,9,1141,282,7,2,7,5,7,3,7,5,6,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,1,35,1,1,1,4,2,3,2,2,US,0,,,,,,,,,
1,3,1,1,1,3,2,3,5,3,4,1,3,2,3,1,2,1,1,1,1,4,2,4,3,3,1,4,3,5,3,3,1,2,1,1,4,3,2,3,3,2,3,3,2,4,3,2,31,229,155,7,6,6,5,6,3,6,2,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,35,1,6,1,4,2,2,3,2,US,0,Organizational,Behavior,,,,,,,
3,1,3,3,2,3,2,2,3,4,4,3,4,4,4,4,1,3,2,2,3,3,3,2,5,3,4,3,4,3,4,4,3,2,5,2,5,4,4,5,4,3,4,4,4,3,3,3,5281,421,221,6,1,5,3,6,4,7,5,6,4,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,3,1,1,1,44,1,1,1,4,2,3,2,2,US,1,Business,,,,,,,,
2,1,3,1,2,1,2,2,3,5,4,5,4,5,4,3,4,5,5,4,5,4,2,5,5,5,5,2,5,5,4,2,3,3,5,3,2,3,5,3,4,3,3,3,3,2,2,2,27,392,563,2,6,4,6,5,3,5,4,3,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,2,20,1,1,2,4,1,1,1,1,HR,0,psychology,,,,,,,,
5,1,1,1,1,1,2,2,3,5,5,1,2,4,2,1,4,4,3,5,4,5,4,4,4,4,4,2,5,5,5,4,2,2,2,2,5,2,2,1,1,1,2,2,3,2,1,1,25,720,215,7,6,7,4,5,3,7,2,7,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1,1,15,1,4,1,3,2,1,3,1,US,0,,,,,,,,,
3,3,2,4,2,3,2,2,3,4,4,2,3,3,3,2,2,2,4,2,3,3,3,2,2,4,4,1,3,2,3,3,1,2,3,2,3,3,1,3,3,4,3,2,3,3,1,2,8,112,106,1,4,4,4,4,7,5,3,3,4,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,1,1,42,1,2,1,4,2,2,4,1,US,2,management,,,,,,,,
2,4,3,2,1,3,2,4,4,4,4,2,3,4,3,4,3,3,4,4,4,3,5,4,2,3,3,3,3,3,3,4,2,2,4,3,4,3,3,3,3,2,2,3,3,3,4,2,3,155,166,1,4,6,7,5,6,4,5,4,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2,1,2,1,54,2,2,1,4,2,2,4,2,US,2,,,,,,,,,
3,3,1,1,1,4,1,3,5,3,3,5,4,3,5,1,2,4,3,2,1,3,4,2,3,4,3,3,2,2,2,3,1,1,4,1,2,1,2,1,1,2,3,3,3,3,1,2,149,201,195,7,5,3,5,7,2,6,3,7,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,26,1,4,3,4,1,1,1,1,US,1,Biochemistry,,,,,,,,
3,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,3,2,1,2,3,3,2,1,2,2,1,2,2,1,2,2,3,3,2,3,3,2,3,6,123,109,5,5,6,4,5,7,6,2,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,3,2,1,35,1,12,1,4,2,3,3,1,US,2,,,,,,,,,
1,1,1,1,1,1,1,1,3,4,4,1,4,4,2,3,2,1,5,2,4,4,1,4,1,3,3,4,4,4,4,4,1,2,1,1,2,1,3,1,2,2,1,4,1,4,1,1,3,201,136,2,1,6,3,7,3,7,3,5,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,31,1,1,1,4,2,1,1,1,US,2,humanities,,,,,,,,
1,1,1,1,1,1,1,1,1,4,3,1,1,3,3,1,2,2,2,5,4,5,3,1,4,4,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,166,149,151,5,4,7,5,7,4,5,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,16,2,7,1,4,2,1,3,2,US,1,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,5,1,3,3,5,5,5,3,5,5,5,5,1,3,3,3,3,3,5,3,5,3,5,5,3,5,5,3,3,208,123,6,1,7,3,5,5,7,1,6,3,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,4,1,2,1,49,1,6,0,4,1,3,3,2,US,2,,,,,,,,,
3,1,2,3,1,2,2,2,3,4,4,3,3,4,3,3,3,2,2,4,4,5,2,4,2,3,3,2,3,3,3,3,2,3,2,3,3,3,2,4,1,3,2,2,2,3,2,3,15,352,238,2,3,6,5,5,7,5,3,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,16,1,4,1,5,2,1,3,1,US,0,,,,,,,,,
3,3,1,3,2,3,3,3,4,3,1,2,2,3,2,2,2,3,5,5,4,5,4,4,3,4,2,3,3,2,4,3,2,1,2,2,1,2,1,4,1,1,1,2,1,1,1,2,91,159,152,2,1,3,5,4,6,4,5,4,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,35,1,12,3,1,2,1,4,1,MY,1,Design,,,,,,,,
1,1,1,1,1,1,1,1,4,3,2,4,1,4,1,1,1,1,1,1,1,1,4,1,3,4,4,5,5,5,5,2,1,1,1,4,1,1,3,1,1,1,1,1,3,3,1,1,77,228,195,6,1,7,2,6,2,7,1,7,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,25,2,7,1,3,2,1,2,1,US,2,Psychology,,,,,,,,
4,4,1,2,1,1,1,1,5,1,1,4,4,1,4,1,1,1,1,4,4,1,1,1,5,4,4,2,0,4,4,4,2,4,3,1,2,2,4,1,4,3,4,2,4,2,1,2,81,364,703,6,2,7,5,5,5,7,1,5,7,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,3,3,2,1,62,1,4,1,4,2,2,3,2,US,0,education,,,,,,,,
3,4,1,1,1,4,2,4,3,2,3,3,3,3,2,4,5,5,3,4,5,3,2,4,5,5,3,4,4,4,5,1,1,2,2,1,3,3,4,1,1,1,2,1,2,3,1,1,42,172,145,7,1,6,1,4,4,6,1,6,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,4,3,1,1,65,1,4,1,4,1,2,5,1,US,1,history,,,,,,,,
1,2,1,1,1,4,1,2,4,4,4,2,4,4,4,5,3,3,1,1,2,5,1,1,4,5,4,4,5,4,5,5,1,2,2,2,3,2,1,4,1,1,1,1,1,2,1,1,6,114,108,1,1,6,1,2,6,7,2,7,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,38,1,1,1,4,2,2,2,1,US,1,Geography,,,,,,,,
1,1,1,1,1,1,1,1,5,4,4,3,4,4,4,2,4,3,4,5,4,5,3,4,4,5,5,3,5,3,4,4,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,2,144,161,2,1,6,6,5,7,7,2,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,18,1,12,1,5,1,1,3,1,CH,0,English,,,,,,,,
4,3,2,4,3,3,2,2,5,4,5,5,5,5,5,5,2,4,4,3,4,2,4,4,4,4,2,2,4,4,4,3,2,2,3,3,4,4,2,4,2,2,4,2,3,3,2,2,8,213,201,5,5,4,2,6,3,4,3,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,24,1,2,1,1,1,1,4,1,PH,2,Art,,,,,,,,
3,1,1,3,1,1,1,1,3,3,1,2,1,1,1,1,1,2,1,2,2,5,4,3,3,5,2,3,2,5,3,3,3,5,2,1,3,2,1,5,1,3,1,3,2,4,1,1,31,270,193,5,3,7,1,6,5,6,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,13,1,7,0,0,2,1,4,2,US,0,,,,,,,,,
1,1,1,1,1,1,1,1,4,3,4,5,5,3,4,4,4,5,3,4,5,4,5,4,3,3,3,4,3,2,2,4,1,1,3,2,5,2,2,1,1,1,1,1,1,2,2,1,6,294,102,6,4,7,2,7,3,3,2,5,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,2,2,1,31,2,1,1,4,1,1,1,1,US,2,Marketing,Communications,,,,,,,
2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,3,2,1,4,5,4,2,4,4,5,4,1,4,5,2,5,4,2,4,4,4,5,4,5,5,5,5,41,204,154,6,5,6,3,5,2,5,1,6,7,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,1,56,1,1,1,4,2,1,5,2,US,0,business,,,,,,,,
5,3,1,3,1,3,3,1,5,1,1,3,1,1,1,3,5,3,5,3,1,3,3,3,5,5,3,3,5,3,3,5,1,5,5,3,5,3,3,3,5,5,3,5,3,3,3,3,10,267,240,5,6,6,5,6,6,6,2,6,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,37,1,4,1,5,2,2,4,2,NZ,0,Communications,,,,,,,,
1,1,2,1,1,1,1,1,2,3,1,2,1,2,1,1,4,4,3,4,4,5,1,4,5,4,4,5,4,4,5,2,3,4,5,4,3,4,3,4,1,3,4,3,1,3,3,1,112,161,146,6,1,6,5,7,5,6,6,6,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,32,1,6,1,3,1,1,3,1,TT,0,International,Relations,,,,,,,
1,1,1,1,1,1,1,1,5,5,5,4,4,5,4,1,1,1,1,1,1,1,1,1,4,5,3,1,2,1,2,5,1,1,3,1,1,1,4,1,1,1,1,1,3,3,1,1,5,219,211,2,2,6,1,6,5,4,4,7,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,16,1,1,1,4,2,1,2,1,US,1,,,,,,,,,
